timer	TimeStampUTC	Longitude	Latitude	Altitude	horAccuracy	verAccuracy
373229	1266801216483	-122.160075267	47.771115317	26.000000000	17.068495254	23.164149319
373921	1266801217188	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
374611	1266801217867	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
375300	1266801218547	-122.160088350	47.771115350	26.000000000	17.068495254	23.164149319
376005	1266801219277	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
376744	1266801219965	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
377445	1266801220663	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
378127	1266801221406	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
378813	1266801222032	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
379502	1266801222667	-122.160088350	47.771115350	26.000000000	17.068495254	23.164149319
380188	1266801223319	-122.160088350	47.771115350	26.000000000	17.068495254	23.164149319
380874	1266801224000	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
381558	1266801224581	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
382243	1266801225538	-122.160088350	47.771115350	26.000000000	47.421633550	23.164149319
382929	1266801225884	-122.160088350	47.771115350	26.000000000	17.068495254	23.164149319
383622	1266801226524	-122.160088350	47.771115350	26.000000000	17.068495254	23.164149319
384332	1266801227653	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
385017	1266801228356	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
385698	1266801228357	-122.160088350	47.771115350	26.000000000	47.421633550	70.281001376
386378	1266801229766	-122.160153417	47.771092450	24.000000000	47.421633550	70.281001376
387065	1266801229767	-122.160153417	47.771092450	24.000000000	47.421633550	70.281001376
387736	1266801229767	-122.160153417	47.771092450	24.000000000	47.421633550	70.281001376
388425	1266801231874	-122.160164650	47.771080067	24.000000000	47.421633550	70.281001376
389093	1266801231875	-122.160164650	47.771080067	24.000000000	47.421633550	70.281001376
389769	1266801231875	-122.160164650	47.771080067	24.000000000	47.421633550	70.281001376
390448	1266801231875	-122.160164650	47.771080067	24.000000000	47.421633550	70.281001376
391127	1266801233989	-122.160178383	47.771061367	24.000000000	47.421633550	70.281001376
391814	1266801233989	-122.160178383	47.771061367	24.000000000	47.421633550	70.281001376
392490	1266801233989	-122.160178383	47.771061367	24.000000000	47.421633550	70.281001376
393185	1266801236127	-122.160189467	47.771040867	23.000000000	47.421633550	70.281001376
393868	1266801237200	-122.160196800	47.771025717	23.000000000	47.421633550	70.281001376
394555	1266801237738	-122.160196800	47.771025717	23.000000000	17.068495254	23.164149319
395242	1266801238308	-122.160207883	47.771004200	22.000000000	47.421633550	70.281001376
395926	1266801238309	-122.160207883	47.771004200	22.000000000	47.421633550	70.281001376
396606	1266801239873	-122.160217450	47.770986300	22.000000000	47.421633550	70.281001376
397296	1266801240397	-122.160217450	47.770986300	22.000000000	47.421633550	70.281001376
397969	1266801241459	-122.160217450	47.770986300	22.000000000	47.421633550	23.164149319
398767	1266801241992	-122.160217450	47.770986300	22.000000000	162.957953194	228.343673256
399439	1266801242492	-122.160217450	47.770986300	22.000000000	47.421633550	70.281001376
400130	1266801242493	-122.160217450	47.770986300	22.000000000	47.421633550	70.281001376
400814	1266801243706	-122.160217450	47.770986300	22.000000000	47.421633550	70.281001376
401491	1266801244588	-122.160238367	47.770934583	24.000000000	47.421633550	70.281001376
402299	1266801244589	-122.160238367	47.770934583	24.000000000	47.421633550	70.281001376
402973	1266801246262	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
403666	1266801246915	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
404347	1266801246915	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
405049	1266801248261	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
405729	1266801248784	-122.160242533	47.770923083	25.000000000	76.356885915	113.175756568
406412	1266801249698	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
407094	1266801250347	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
407772	1266801250963	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
408453	1266801251622	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
409133	1266801252250	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
409810	1266801253020	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
410486	1266801253535	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
411179	1266801254176	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
411885	1266801255111	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
412582	1266801255459	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
413255	1266801256748	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
413944	1266801257366	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
414627	1266801258014	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
415310	1266801258661	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
415994	1266801259346	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
416678	1266801259928	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
417353	1266801260578	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
418027	1266801261389	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
418703	1266801261857	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
419381	1266801262497	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
420070	1266801263490	-122.160242533	47.770923083	25.000000000	47.421633550	113.175756568
420758	1266801263778	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
421465	1266801264417	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
422162	1266801265581	-122.160242533	47.770923083	25.000000000	47.421633550	113.175756568
422843	1266801266334	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
423523	1266801266972	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
424219	1266801267704	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
424904	1266801268265	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
425593	1266801269052	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
426275	1266801269767	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
426960	1266801270485	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
427635	1266801271158	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
428325	1266801271161	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
429014	1266801272552	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
429694	1266801272552	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
430378	1266801272552	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
431063	1266801274012	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
431744	1266801274688	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
432441	1266801275352	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
433111	1266801276060	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
433801	1266801276782	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
434487	1266801277478	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
435168	1266801278622	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
435850	1266801278859	-122.160242533	47.770923083	25.000000000	76.356885915	113.175756568
436530	1266801279961	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
437210	1266801279962	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
438029	1266801280952	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
438700	1266801280952	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
439388	1266801282547	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
440069	1266801283189	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
440758	1266801283806	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
441439	1266801284471	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
442112	1266801285212	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
442814	1266801285730	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
443497	1266801287023	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
444206	1266801287293	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
444875	1266801287299	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
445567	1266801288926	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
446242	1266801289396	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
446930	1266801289397	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
447604	1266801289397	-122.160242533	47.770923083	25.000000000	47.421633550	70.281001376
448634	1266801291511	-122.159982200	47.770834983	23.000000000	47.421633550	70.281001376
449306	1266801291512	-122.159982200	47.770834983	23.000000000	47.421633550	70.281001376
449982	1266801291512	-122.159982200	47.770834983	23.000000000	47.421633550	70.281001376
450673	1266801293643	-122.159939950	47.770837400	23.000000000	17.068495254	23.164149319
451350	1266801294330	-122.159913133	47.770837300	23.000000000	17.068495254	23.164149319
452027	1266801295012	-122.159913133	47.770837300	23.000000000	17.068495254	23.164149319
452708	1266801295732	-122.159866850	47.770837583	24.000000000	17.068495254	23.164149319
453390	1266801296445	-122.159845517	47.770838067	24.000000000	17.068495254	23.164149319
454196	1266801296446	-122.159845517	47.770838067	24.000000000	17.068495254	23.164149319
454882	1266801296446	-122.159845517	47.770838067	24.000000000	17.068495254	23.164149319
455566	1266801298556	-122.159806417	47.770841750	24.000000000	17.068495254	23.164149319
456252	1266801298556	-122.159806417	47.770841750	24.000000000	17.068495254	23.164149319
456936	1266801298556	-122.159806417	47.770841750	24.000000000	17.068495254	23.164149319
457609	1266801300656	-122.159785900	47.770841233	24.000000000	17.068495254	23.164149319
458296	1266801301353	-122.159785900	47.770841233	24.000000000	17.068495254	23.164149319
458962	1266801302030	-122.159785900	47.770841233	24.000000000	17.068495254	23.164149319
459643	1266801302829	-122.159785900	47.770841233	24.000000000	47.421633550	70.281001376
460327	1266801303802	-122.159707833	47.770836900	27.000000000	47.421633550	23.164149319
461009	1266801304497	-122.159707833	47.770836900	27.000000000	17.068495254	23.164149319
461703	1266801305185	-122.159707833	47.770836900	27.000000000	17.068495254	23.164149319
462389	1266801305887	-122.159687167	47.770836433	27.000000000	47.421633550	70.281001376
463070	1266801306574	-122.159679750	47.770835767	27.000000000	47.421633550	70.281001376
463778	1266801307274	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
464448	1266801307275	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
465137	1266801307275	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
465884	1266801308937	-122.159679750	47.770835767	27.000000000	47.421633550	70.281001376
466599	1266801309605	-122.159679750	47.770835767	27.000000000	47.421633550	70.281001376
467273	1266801310215	-122.159679750	47.770835767	27.000000000	47.421633550	70.281001376
467949	1266801310883	-122.159679750	47.770835767	27.000000000	47.421633550	70.281001376
468634	1266801312133	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
469315	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
469991	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
470673	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
471350	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
472016	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
472692	1266801312134	-122.159679750	47.770835767	27.000000000	17.068495254	23.164149319
473367	1266801316362	-122.159618500	47.770851100	27.000000000	17.068495254	23.164149319
474058	1266801316363	-122.159618500	47.770851100	27.000000000	17.068495254	23.164149319
474729	1266801316363	-122.159618500	47.770851100	27.000000000	17.068495254	23.164149319
475420	1266801318471	-122.159609150	47.770866433	26.000000000	17.068495254	23.164149319
476112	1266801318472	-122.159609150	47.770866433	26.000000000	17.068495254	23.164149319
476811	1266801319838	-122.159602867	47.770877867	26.000000000	17.068495254	23.164149319
477497	1266801320581	-122.159600517	47.770888550	27.000000000	17.068495254	23.164149319
478315	1266801320581	-122.159600517	47.770888550	27.000000000	17.068495254	23.164149319
478996	1266801320581	-122.159600517	47.770888550	27.000000000	17.068495254	23.164149319
479675	1266801322695	-122.159597717	47.770909633	27.000000000	17.068495254	23.164149319
480352	1266801323641	-122.159597717	47.770909633	27.000000000	47.421633550	70.281001376
481028	1266801323642	-122.159597717	47.770909633	27.000000000	47.421633550	70.281001376
481713	1266801324798	-122.159598883	47.770935150	27.000000000	17.068495254	23.164149319
482394	1266801324798	-122.159598883	47.770935150	27.000000000	17.068495254	23.164149319
483068	1266801324798	-122.159598883	47.770935150	27.000000000	17.068495254	23.164149319
483767	1266801326892	-122.159601733	47.770961983	27.000000000	17.068495254	23.164149319
484440	1266801326893	-122.159601733	47.770961983	27.000000000	17.068495254	23.164149319
485122	1266801326893	-122.159601733	47.770961983	27.000000000	17.068495254	23.164149319
485812	1266801329028	-122.159606633	47.770984550	27.000000000	47.421633550	70.281001376
486490	1266801329029	-122.159606633	47.770984550	27.000000000	47.421633550	70.281001376
487173	1266801329029	-122.159606633	47.770984550	27.000000000	47.421633550	70.281001376
487861	1266801331118	-122.159611667	47.771010750	28.000000000	17.068495254	23.164149319
488551	1266801331119	-122.159611667	47.771010750	28.000000000	17.068495254	23.164149319
489236	1266801331119	-122.159611667	47.771010750	28.000000000	17.068495254	23.164149319
489910	1266801333248	-122.159618567	47.771037667	28.000000000	47.421633550	70.281001376
490584	1266801333249	-122.159618567	47.771037667	28.000000000	47.421633550	70.281001376
491259	1266801333249	-122.159618567	47.771037667	28.000000000	47.421633550	70.281001376
491936	1266801335330	-122.159635117	47.771073717	28.000000000	47.421633550	70.281001376
492609	1266801335331	-122.159635117	47.771073717	28.000000000	47.421633550	70.281001376
493287	1266801336300	-122.159645633	47.771091100	29.000000000	17.068495254	23.164149319
493975	1266801337413	-122.159645633	47.771091100	29.000000000	47.421633550	113.175756568
494656	1266801337595	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
495334	1266801338246	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
496028	1266801339543	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
496703	1266801339543	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
497373	1266801339543	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
498060	1266801341576	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
498746	1266801341576	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
499441	1266801341576	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
500121	1266801343679	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
500812	1266801343679	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
501480	1266801343680	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
502173	1266801343680	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
502848	1266801345799	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
503522	1266801346497	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
504225	1266801347150	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
504898	1266801348424	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
505578	1266801349050	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
506260	1266801349694	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
506943	1266801349935	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
507620	1266801349935	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
508309	1266801349935	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
508989	1266801352042	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
509667	1266801352044	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
510349	1266801352044	-122.159645633	47.771091100	29.000000000	47.421633550	70.281001376
511026	1266801354158	-122.159810300	47.771176933	28.000000000	17.068495254	23.164149319
511702	1266801354159	-122.159810300	47.771176933	28.000000000	17.068495254	23.164149319
512383	1266801355548	-122.159822000	47.771185033	28.000000000	47.421633550	70.281001376
513060	1266801356282	-122.159822000	47.771185033	28.000000000	47.421633550	70.281001376
513733	1266801356283	-122.159822000	47.771185033	28.000000000	47.421633550	70.281001376
514494	1266801356283	-122.159822000	47.771185033	28.000000000	47.421633550	70.281001376
515348	1266801358413	-122.159832033	47.771211583	28.000000000	17.068495254	23.164149319
516193	1266801359126	-122.159835183	47.771219133	28.000000000	17.068495254	23.164149319
516883	1266801359126	-122.159835183	47.771219133	28.000000000	17.068495254	23.164149319
517569	1266801361062	-122.159837383	47.771218150	28.000000000	47.421633550	23.164149319
518254	1266801361686	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
518935	1266801362334	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
519617	1266801362610	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
520319	1266801363370	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
520996	1266801364175	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
521676	1266801364874	-122.159837383	47.771218150	28.000000000	17.068495254	23.164149319
522371	1266801365560	-122.159837383	47.771218150	28.000000000	47.421633550	70.281001376
523063	1266801366258	-122.159837383	47.771218150	28.000000000	47.421633550	70.281001376
523765	1266801367000	-122.159777450	47.771196233	28.000000000	47.421633550	70.281001376
524447	1266801367676	-122.159767800	47.771191817	28.000000000	47.421633550	70.281001376
525121	1266801367676	-122.159767800	47.771191817	28.000000000	47.421633550	70.281001376
525816	1266801369070	-122.159767800	47.771191817	28.000000000	17.068495254	23.164149319
526489	1266801369781	-122.159767800	47.771191817	28.000000000	47.421633550	70.281001376
527171	1266801369787	-122.159767800	47.771191817	28.000000000	47.421633550	70.281001376
527840	1266801369787	-122.159767800	47.771191817	28.000000000	47.421633550	70.281001376
528530	1266801371884	-122.159767800	47.771191817	28.000000000	17.068495254	23.164149319
529204	1266801372601	-122.159767800	47.771191817	28.000000000	17.068495254	23.164149319
529885	1266801372602	-122.159767800	47.771191817	28.000000000	17.068495254	23.164149319
530559	1266801373978	-122.159767800	47.771191817	28.000000000	17.068495254	23.164149319
531239	1266801374711	-122.159726533	47.771169467	27.000000000	17.068495254	23.164149319
531919	1266801374712	-122.159726533	47.771169467	27.000000000	17.068495254	23.164149319
532614	1266801376076	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
533298	1266801376793	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
533982	1266801377507	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
534652	1266801377508	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
535331	1266801377508	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
536014	1266801378871	-122.159713000	47.771168767	26.000000000	17.068495254	23.164149319
536694	1266801379601	-122.159677667	47.771162467	25.000000000	17.068495254	23.164149319
537365	1266801379603	-122.159677667	47.771162467	25.000000000	17.068495254	23.164149319
538052	1266801379603	-122.159677667	47.771162467	25.000000000	17.068495254	23.164149319
538735	1266801381683	-122.159664267	47.771161433	25.000000000	17.068495254	23.164149319
539422	1266801382430	-122.159646783	47.771160767	25.000000000	17.068495254	23.164149319
540097	1266801383119	-122.159630967	47.771160517	24.000000000	47.421633550	70.281001376
540783	1266801383121	-122.159630967	47.771160517	24.000000000	47.421633550	70.281001376
541456	1266801384573	-122.159608050	47.771163267	24.000000000	47.421633550	70.281001376
542129	1266801384574	-122.159608050	47.771163267	24.000000000	47.421633550	70.281001376
542814	1266801385933	-122.159585483	47.771166450	24.000000000	17.068495254	23.164149319
543493	1266801386660	-122.159585483	47.771166450	24.000000000	47.421633550	70.281001376
544205	1266801387387	-122.159585483	47.771166450	24.000000000	47.421633550	70.281001376
544876	1266801387396	-122.159585483	47.771166450	24.000000000	47.421633550	70.281001376
545563	1266801388769	-122.159585483	47.771166450	24.000000000	47.421633550	70.281001376
546253	1266801389509	-122.159532217	47.771171967	24.000000000	17.068495254	23.164149319
546941	1266801389511	-122.159532217	47.771171967	24.000000000	17.068495254	23.164149319
547625	1266801389511	-122.159532217	47.771171967	24.000000000	17.068495254	23.164149319
548306	1266801391623	-122.159499867	47.771179383	24.000000000	17.068495254	23.164149319
548983	1266801392342	-122.159479233	47.771183367	24.000000000	17.068495254	23.164149319
549688	1266801393048	-122.159479233	47.771183367	24.000000000	17.068495254	23.164149319
550483	1266801393698	-122.159479233	47.771183367	24.000000000	17.068495254	23.164149319
551160	1266801394449	-122.159422917	47.771192717	24.000000000	47.421633550	23.164149319
551833	1266801394970	-122.159408300	47.771194600	24.000000000	17.068495254	23.164149319
552514	1266801394971	-122.159408300	47.771194600	24.000000000	17.068495254	23.164149319
553191	1266801396549	-122.159408300	47.771194600	24.000000000	47.421633550	70.281001376
553869	1266801396549	-122.159408300	47.771194600	24.000000000	47.421633550	70.281001376
554546	1266801396549	-122.159408300	47.771194600	24.000000000	47.421633550	70.281001376
555223	1266801398675	-122.159266317	47.771225950	25.000000000	17.068495254	23.164149319
555896	1266801398676	-122.159266317	47.771225950	25.000000000	17.068495254	23.164149319
556575	1266801398676	-122.159266317	47.771225950	25.000000000	17.068495254	23.164149319
557253	1266801398676	-122.159266317	47.771225950	25.000000000	17.068495254	23.164149319
557946	1266801401475	-122.159113733	47.771264750	26.000000000	47.421633550	70.281001376
558630	1266801401476	-122.159113733	47.771264750	26.000000000	47.421633550	70.281001376
559330	1266801402188	-122.159075200	47.771275700	26.000000000	17.068495254	23.164149319
560026	1266801402942	-122.159040767	47.771285817	26.000000000	17.068495254	23.164149319
560702	1266801402943	-122.159040767	47.771285817	26.000000000	17.068495254	23.164149319
561381	1266801404480	-122.158979950	47.771305683	27.000000000	17.068495254	23.164149319
562067	1266801405142	-122.158957917	47.771314067	28.000000000	47.421633550	23.164149319
562737	1266801405142	-122.158957917	47.771314067	28.000000000	47.421633550	23.164149319
563419	1266801406413	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
564123	1266801407119	-122.158957917	47.771314067	28.000000000	47.421633550	70.281001376
564803	1266801407807	-122.158957917	47.771314067	28.000000000	47.421633550	70.281001376
565488	1266801408562	-122.158957917	47.771314067	28.000000000	47.421633550	70.281001376
566172	1266801409191	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
566843	1266801409782	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
567520	1266801409787	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
568190	1266801411612	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
568867	1266801412336	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
569547	1266801413018	-122.158957917	47.771314067	28.000000000	47.421633550	70.281001376
570228	1266801413708	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
570905	1266801413769	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
571581	1266801413769	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
572259	1266801413769	-122.158957917	47.771314067	28.000000000	17.068495254	23.164149319
572943	1266801415891	-122.158926033	47.771270150	28.000000000	47.421633550	70.281001376
573621	1266801415896	-122.158926033	47.771270150	28.000000000	47.421633550	70.281001376
574311	1266801415896	-122.158926033	47.771270150	28.000000000	47.421633550	70.281001376
574988	1266801418017	-122.158928850	47.771186450	27.000000000	47.421633550	70.281001376
575676	1266801418017	-122.158928850	47.771186450	27.000000000	47.421633550	70.281001376
576361	1266801418017	-122.158928850	47.771186450	27.000000000	47.421633550	70.281001376
577053	1266801420133	-122.158941167	47.771115267	27.000000000	17.068495254	23.164149319
577734	1266801420134	-122.158941167	47.771115267	27.000000000	17.068495254	23.164149319
578411	1266801420134	-122.158941167	47.771115267	27.000000000	17.068495254	23.164149319
579092	1266801420134	-122.158941167	47.771115267	27.000000000	17.068495254	23.164149319
579767	1266801422708	-122.158955633	47.771071183	27.000000000	17.068495254	23.164149319
580442	1266801422708	-122.158955633	47.771071183	27.000000000	17.068495254	23.164149319
581115	1266801422708	-122.158955633	47.771071183	27.000000000	17.068495254	23.164149319
581790	1266801424845	-122.158971483	47.771027733	27.000000000	17.068495254	23.164149319
582460	1266801424845	-122.158971483	47.771027733	27.000000000	17.068495254	23.164149319
583145	1266801424845	-122.158971483	47.771027733	27.000000000	17.068495254	23.164149319
583838	1266801426984	-122.158981350	47.770992367	27.000000000	17.068495254	23.164149319
584524	1266801426985	-122.158981350	47.770992367	27.000000000	17.068495254	23.164149319
585198	1266801426985	-122.158981350	47.770992367	27.000000000	17.068495254	23.164149319
585872	1266801429122	-122.158988950	47.770957433	26.000000000	17.068495254	23.164149319
586561	1266801429123	-122.158988950	47.770957433	26.000000000	17.068495254	23.164149319
587229	1266801429123	-122.158988950	47.770957433	26.000000000	17.068495254	23.164149319
587915	1266801431276	-122.158996000	47.770925817	26.000000000	47.421633550	70.281001376
588599	1266801431280	-122.158996000	47.770925817	26.000000000	47.421633550	70.281001376
589287	1266801431280	-122.158996000	47.770925817	26.000000000	47.421633550	70.281001376
589961	1266801433417	-122.159006683	47.770902117	26.000000000	47.421633550	70.281001376
590637	1266801433418	-122.159006683	47.770902117	26.000000000	47.421633550	70.281001376
591313	1266801433418	-122.159006683	47.770902117	26.000000000	47.421633550	70.281001376
591986	1266801435555	-122.159016200	47.770880233	27.000000000	47.421633550	70.281001376
592682	1266801435555	-122.159016200	47.770880233	27.000000000	47.421633550	70.281001376
593362	1266801435556	-122.159016200	47.770880233	27.000000000	47.421633550	70.281001376
594041	1266801435556	-122.159016200	47.770880233	27.000000000	47.421633550	70.281001376
594718	1266801437664	-122.159023967	47.770857467	27.000000000	47.421633550	70.281001376
595394	1266801437665	-122.159023967	47.770857467	27.000000000	47.421633550	70.281001376
596072	1266801437665	-122.159023967	47.770857467	27.000000000	47.421633550	70.281001376
596750	1266801439767	-122.159034200	47.770837417	27.000000000	17.068495254	23.164149319
597434	1266801440826	-122.159039200	47.770829683	27.000000000	17.068495254	23.164149319
598112	1266801440826	-122.159039200	47.770829683	27.000000000	17.068495254	23.164149319
598789	1266801441889	-122.159047950	47.770822550	27.000000000	17.068495254	23.164149319
599471	1266801441889	-122.159047950	47.770822550	27.000000000	17.068495254	23.164149319
600146	1266801441889	-122.159047950	47.770822550	27.000000000	17.068495254	23.164149319
600831	1266801443990	-122.159069967	47.770810333	28.000000000	17.068495254	23.164149319
601507	1266801443991	-122.159069967	47.770810333	28.000000000	17.068495254	23.164149319
602190	1266801443991	-122.159069967	47.770810333	28.000000000	17.068495254	23.164149319
602869	1266801446077	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
603572	1266801447065	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
604273	1266801447714	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
604953	1266801448161	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
605644	1266801448988	-122.159091567	47.770800817	28.000000000	17.068495254	70.281001376
606468	1266801449625	-122.159091567	47.770800817	28.000000000	47.421633550	70.281001376
607148	1266801450279	-122.159091567	47.770800817	28.000000000	17.068495254	70.281001376
607972	1266801450909	-122.159091567	47.770800817	28.000000000	47.421633550	70.281001376
608652	1266801451560	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
609332	1266801452839	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
610016	1266801453482	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
610708	1266801453482	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
611403	1266801454375	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
612075	1266801454376	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
